,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,ind,Group,Deck,Num,Side,Minor,Total_Expense,Expenditure
8261,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Stax Jamad,train,1,F,1710,S,0,0.0,0
8262,Earth,0,TRAPPIST-1e,29.0,0,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,train,1,F,1819,P,0,863.0,1
8263,Earth,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Iree Halexandez,train,1,G,1422,S,0,0.0,0
8264,Europa,0,55 Cancri e,13.0,0,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,train,1,C,290,P,0,9770.0,1
8265,Europa,0,55 Cancri e,25.0,0,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic,train,2,C,290,P,0,6561.0,1
8266,Europa,0,TRAPPIST-1e,46.0,0,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic,train,3,C,290,P,0,3186.0,1
8267,Earth,0,55 Cancri e,37.0,0,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney,train,1,F,1820,P,0,895.0,1
8268,Earth,0,55 Cancri e,19.0,0,0.0,6.0,0.0,0.0,1179.0,Charly Robersondez,train,1,F,1711,S,0,1185.0,1
8269,Mars,0,TRAPPIST-1e,29.0,0,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf,train,1,E,578,S,0,2098.0,1
8270,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Pon Vloaf,train,2,F,1712,S,0,0.0,0
8271,Mars,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,train,1,F,1713,S,0,0.0,0
8272,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Jennya Vanglis,train,1,G,1424,S,0,0.0,0
8273,Earth,0,TRAPPIST-1e,42.0,0,4.0,0.0,0.0,0.0,792.0,Milda Howayery,train,1,F,1715,S,0,796.0,1
8274,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Shalle Bartines,train,1,G,1425,S,0,0.0,0
8275,Earth,0,TRAPPIST-1e,26.0,0,903.0,0.0,182.0,0.0,27.0,Harlos Mcinton,train,1,F,1821,P,0,1112.0,1
8276,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Jeron Mcinton,train,2,G,1430,P,0,0.0,0
8277,Earth,0,TRAPPIST-1e,18.0,0,0.0,181.0,628.0,0.0,0.0,Briam Chanash,train,1,G,1431,P,0,809.0,1
8278,Earth,0,55 Cancri e,50.0,0,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews,train,1,F,1716,S,0,2457.0,1
8279,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Asinch Derry,train,1,F,1822,P,0,0.0,0
8280,Europa,0,TRAPPIST-1e,24.0,0,3.0,2910.0,0.0,112.0,36.0,Hekaron Amspring,train,1,D,267,S,0,3061.0,1
8281,Europa,0,TRAPPIST-1e,31.0,0,0.0,927.0,0.0,2760.0,1.0,Zedares Rinicapead,train,1,C,327,S,0,3688.0,1
8282,Earth,0,55 Cancri e,19.0,0,0.0,0.0,717.0,1.0,0.0,Jacky Wynneyerson,train,1,E,579,S,0,718.0,1
8283,Earth,0,TRAPPIST-1e,20.0,0,735.0,0.0,0.0,41.0,1.0,Jorgie Coolez,train,1,F,1823,P,0,777.0,1
8284,Earth,0,TRAPPIST-1e,23.0,0,0.0,1204.0,40.0,0.0,375.0,Paulah Coolez,train,2,E,566,P,0,1619.0,1
8285,Earth,0,TRAPPIST-1e,19.0,0,1037.0,0.0,40.0,0.0,0.0,Leos Lacke,train,1,F,1824,P,0,1077.0,1
8286,Earth,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Valex Chanash,train,1,G,1427,S,0,0.0,0
8287,Mars,0,TRAPPIST-1e,16.0,0,1032.0,0.0,267.0,0.0,0.0,Koat Kie,train,1,E,580,S,0,1299.0,1
8288,Mars,1,TRAPPIST-1e,76.0,0,0.0,0.0,0.0,0.0,0.0,Aark Homin,train,1,D,278,P,0,0.0,0
8289,Mars,0,TRAPPIST-1e,41.0,1,22.0,484.0,354.0,0.0,0.0,Toats Homin,train,2,D,278,P,0,860.0,1
8290,Earth,0,PSO J318.5-22,24.0,0,726.0,3488.0,200.0,17.0,275.0,Kimena Ellahan,train,1,G,1433,P,0,4706.0,1
8291,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Pristy Hammons,train,1,G,1429,S,0,0.0,0
8292,Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,Teremy Mckinsond,train,1,G,1434,P,0,0.0,0
8293,Europa,0,TRAPPIST-1e,36.0,1,0.0,0.0,0.0,0.0,0.0,Medib Ricled,train,1,B,285,P,0,0.0,0
8294,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Turs Mity,train,1,F,1825,P,0,0.0,0
8295,Earth,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Guls Vloaf,train,2,F,1825,P,1,0.0,0
8296,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Mulk Vloaf,train,3,F,1825,P,0,0.0,0
8297,Mars,0,TRAPPIST-1e,33.0,0,1054.0,0.0,222.0,22.0,0.0,Appers Vloaf,train,4,E,567,P,0,1298.0,1
8298,Europa,0,TRAPPIST-1e,32.0,0,0.0,2583.0,3.0,500.0,129.0,Arkard Secened,train,1,C,291,P,0,3215.0,1
8299,Europa,0,55 Cancri e,34.0,0,0.0,3126.0,0.0,112.0,15.0,Pharmus Myling,train,1,C,329,S,0,3253.0,1
8300,Europa,0,PSO J318.5-22,38.0,1,0.0,2191.0,863.0,207.0,6262.0,Menkin Cluted,train,2,C,329,S,0,9523.0,1
8301,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Alchib Myling,train,3,C,329,S,0,0.0,0
8302,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Alramix Myling,train,4,C,329,S,0,0.0,0
8303,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Prope Myling,train,5,C,329,S,0,0.0,0
8304,Earth,0,55 Cancri e,24.0,0,0.0,784.0,5.0,0.0,1.0,Dona Greeves,train,1,E,582,S,0,790.0,1
8305,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tench Pert,train,1,F,1717,S,0,0.0,0
8306,Earth,0,TRAPPIST-1e,24.0,0,121.0,10.0,341.0,307.0,47.0,Bettie Sancockett,train,1,F,1826,P,0,826.0,1
8307,Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Sollum Ambleetive,train,1,B,286,P,0,0.0,0
8308,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Alrairk Ambleetive,train,2,B,286,P,0,0.0,0
8309,Earth,0,TRAPPIST-1e,39.0,0,0.0,798.0,0.0,56.0,0.0,Chesty Loverthyo,train,1,G,1430,S,0,854.0,1
8310,Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Melica Starkers,train,1,G,1431,S,0,0.0,0
8311,Earth,0,TRAPPIST-1e,33.0,0,0.0,116.0,412.0,379.0,0.0,Nelly Benney,train,1,G,1432,S,0,907.0,1
8312,Earth,1,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,Nadie Benney,train,2,G,1432,S,0,0.0,0
8313,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Rinnab Surry,train,1,F,1828,P,0,0.0,0
8314,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Cline Popelacruz,train,1,G,1436,P,0,0.0,0
8315,Europa,0,55 Cancri e,44.0,0,0.0,71.0,7148.0,427.0,394.0,Mulkes Suarging,train,1,B,287,P,0,8040.0,1
8316,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,906.0,Tracek Rames,train,1,E,568,P,0,906.0,1
8317,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Croo Cure,train,1,F,1829,P,0,0.0,0
8318,Earth,0,55 Cancri e,34.0,0,0.0,0.0,717.0,0.0,0.0,Timmy Garnettiz,train,1,F,1719,S,0,717.0,1
8319,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Rence Monroellynn,train,1,G,1438,P,1,0.0,0
8320,Earth,0,TRAPPIST-1e,26.0,0,1471.0,0.0,7.0,5.0,0.0,Jenne Mckins,train,1,F,1830,P,0,1483.0,1
8321,Mars,0,TRAPPIST-1e,29.0,0,876.0,1.0,54.0,125.0,0.0,Squars Anake,train,1,D,269,S,0,1056.0,1
8322,Earth,0,55 Cancri e,58.0,0,0.0,0.0,620.0,0.0,0.0,Jerrye Mclarseney,train,1,G,1433,S,0,620.0,1
8323,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Samana Mclarseney,train,2,G,1433,S,1,0.0,0
8324,Earth,0,PSO J318.5-22,1.0,0,0.0,0.0,0.0,0.0,0.0,Ale Mclarseney,train,3,G,1433,S,1,0.0,0
8325,Earth,0,55 Cancri e,17.0,0,0.0,0.0,615.0,0.0,0.0,Erman Russelloyd,train,1,G,1439,P,0,615.0,1
8326,Earth,0,PSO J318.5-22,27.0,0,0.0,0.0,0.0,1606.0,3675.0,Coreen Tersimpson,train,1,G,1434,S,0,5281.0,1
8327,Earth,0,TRAPPIST-1e,24.0,0,1186.0,0.0,381.0,3.0,173.0,Jimmyn Pooley,train,1,F,1831,P,0,1743.0,1
8328,Earth,0,TRAPPIST-1e,16.0,0,0.0,1332.0,0.0,0.0,0.0,Isa Pooley,train,2,F,1831,P,0,1332.0,1
8329,Earth,0,TRAPPIST-1e,28.0,0,0.0,16.0,496.0,318.0,0.0,Shanya Ricklaney,train,1,F,1832,P,0,830.0,1
8330,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Ars Shpie,train,1,F,1721,S,0,0.0,0
8331,Mars,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,Gone Pri,train,1,F,1722,S,0,0.0,0
8332,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Courta Hoppers,train,1,G,1440,P,0,0.0,0
8333,Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Helle Bookson,train,1,G,1435,S,1,0.0,0
8334,Earth,0,TRAPPIST-1e,19.0,0,23.0,659.0,0.0,15.0,113.0,Stal Landolphrey,train,1,G,1441,P,0,810.0,1
8335,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Alphah Cousel,train,1,B,341,S,0,0.0,0
8336,Earth,0,TRAPPIST-1e,19.0,0,16.0,1739.0,9.0,5.0,8.0,Enry Goodson,train,1,G,1436,S,0,1777.0,1
8337,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,810.0,Darrie Herreras,train,1,G,1437,S,0,810.0,1
8338,Earth,0,TRAPPIST-1e,35.0,0,522.0,0.0,1.0,324.0,60.0,Troya Welles,train,1,G,1442,P,0,907.0,1
8339,Mars,0,TRAPPIST-1e,32.0,1,0.0,0.0,0.0,0.0,0.0,Flakes Dutte,train,1,E,570,P,0,0.0,0
8340,Earth,0,55 Cancri e,19.0,0,720.0,2.0,0.0,0.0,0.0,Rena Gainney,train,1,F,1723,S,0,722.0,1
8341,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Karay Booters,train,1,G,1438,S,0,0.0,0
8342,Earth,0,TRAPPIST-1e,33.0,0,0.0,3.0,0.0,782.0,7.0,Therta Crayeson,train,1,E,585,S,0,792.0,1
8343,Earth,0,TRAPPIST-1e,20.0,0,0.0,1.0,32.0,755.0,21.0,Brada Hayder,train,1,G,1448,P,0,809.0,1
8344,Europa,0,TRAPPIST-1e,27.0,0,0.0,2481.0,0.0,3657.0,93.0,Zedark Crantiale,train,1,C,331,S,0,6231.0,1
8345,Europa,0,TRAPPIST-1e,26.0,0,0.0,70.0,0.0,41.0,0.0,Tach Openduave,train,1,D,280,P,0,111.0,1
8346,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Walley Pager,train,1,G,1449,P,0,0.0,0
8347,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Lilley Fuentryoung,train,1,G,1450,P,0,0.0,0
8348,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,3.0,80.0,0.0,Paulah Pooles,train,1,E,571,P,0,83.0,1
8349,Europa,1,55 Cancri e,52.0,0,0.0,0.0,0.0,0.0,0.0,Meisam Hoodjuded,train,1,C,333,S,0,0.0,0
8350,Earth,0,PSO J318.5-22,23.0,0,0.0,471.0,120.0,13.0,6.0,Alvira Cleachrand,train,1,F,1725,S,0,610.0,1
8351,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,912.0,41.0,Bretty Blanglison,train,1,F,1727,S,0,953.0,1
8352,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor,train,1,E,574,P,0,0.0,0
8353,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Quites Must,train,1,F,1729,S,0,0.0,0
8354,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Jumars Must,train,2,F,1729,S,0,0.0,0
8355,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Jillie Sweett,train,1,G,1441,S,0,0.0,0
8356,Earth,0,TRAPPIST-1e,24.0,0,771.0,0.0,22.0,0.0,0.0,Alasmon Meteet,train,1,E,587,S,0,793.0,1
8357,Mars,0,TRAPPIST-1e,26.0,1,1.0,445.0,170.0,614.0,68.0,Quits Perie,train,1,E,575,P,0,1298.0,1
8358,Mars,0,TRAPPIST-1e,37.0,0,528.0,0.0,1598.0,62.0,0.0,Spix Perie,train,2,F,1834,P,0,2188.0,1
8359,Mars,0,TRAPPIST-1e,14.0,0,1737.0,0.0,336.0,0.0,0.0,Tifet Perie,train,3,E,575,P,0,2073.0,1
8360,Europa,0,TRAPPIST-1e,36.0,0,0.0,3423.0,0.0,466.0,349.0,Muontak Haftical,train,1,C,297,P,0,4238.0,1
8361,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,Calvia Hobbinson,train,1,G,1442,S,1,0.0,0
8362,Earth,0,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,Evan Hobbinson,train,2,G,1442,S,0,0.0,0
8363,Earth,0,TRAPPIST-1e,18.0,0,327.0,170.0,0.0,0.0,130.0,Darley Hobbinson,train,3,G,1442,S,0,627.0,1
8364,Europa,0,TRAPPIST-1e,43.0,0,0.0,1632.0,346.0,957.0,128.0,Maham Cralinal,train,1,D,270,S,0,3063.0,1
8365,Europa,0,TRAPPIST-1e,21.0,0,3036.0,32.0,0.0,2.0,416.0,Zinonon Cralinal,train,2,D,270,S,0,3486.0,1
8366,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Soyos Mish,train,1,F,1731,S,0,0.0,0
8367,Europa,0,TRAPPIST-1e,57.0,0,0.0,13.0,0.0,52.0,11325.0,Sterfik Hetforhaft,train,1,B,342,S,0,11390.0,1
8368,Europa,0,55 Cancri e,18.0,0,0.0,4715.0,0.0,36.0,995.0,Hadirah Hetforhaft,train,2,B,342,S,0,5746.0,1
8369,Earth,0,PSO J318.5-22,73.0,0,1806.0,0.0,47.0,0.0,0.0,Ianne Torrez,train,1,G,1452,P,0,1853.0,1
8370,Earth,0,TRAPPIST-1e,31.0,0,0.0,1524.0,0.0,0.0,0.0,Felice Trankliney,train,1,F,1837,P,0,1524.0,1
8371,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,6.0,1989.0,Mela Bonnondry,train,1,F,1838,P,0,1995.0,1
8372,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Erina Bonnondry,train,2,G,1453,P,0,0.0,0
8373,Earth,0,PSO J318.5-22,24.0,0,0.0,0.0,40.0,0.0,575.0,Sallyl Bonnondry,train,3,G,1453,P,0,615.0,1
8374,Earth,0,TRAPPIST-1e,18.0,0,194.0,1.0,10.0,629.0,0.0,Krisa Bonnondry,train,4,G,1453,P,0,834.0,1
8375,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Deandy Bonnondry,train,5,G,1453,P,0,0.0,0
8376,Earth,0,PSO J318.5-22,22.0,0,0.0,29.0,165.0,404.0,0.0,Valex Bonnondry,train,6,F,1838,P,0,598.0,1
8377,Earth,0,55 Cancri e,39.0,0,0.0,0.0,1291.0,224.0,0.0,Lolas Bonnondry,train,7,F,1838,P,0,1515.0,1
8378,Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,741.0,Harvin Bonnondry,train,8,F,1838,P,0,741.0,1
8379,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Wimps Unhearfus,train,1,C,298,P,0,0.0,0
8380,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Mariel Blancoy,train,1,G,1455,P,1,0.0,0
8381,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Chael Blancoy,train,2,G,1455,P,1,0.0,0
8382,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Chery Wilderssen,train,3,G,1455,P,1,0.0,0
8383,Earth,0,TRAPPIST-1e,21.0,0,0.0,6.0,0.0,593.0,0.0,Dandy Blancoy,train,4,F,1839,P,0,599.0,1
8384,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Rena Blancoy,train,5,G,1455,P,0,0.0,0
8385,Mars,0,TRAPPIST-1e,28.0,0,1708.0,0.0,65.0,1.0,0.0,Chones Grean,train,1,F,1734,S,0,1774.0,1
8386,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Tornes Grean,train,2,F,1734,S,1,0.0,0
8387,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Hamus Grean,train,3,F,1734,S,0,0.0,0
8388,Mars,0,TRAPPIST-1e,52.0,0,1231.0,2.0,8.0,0.0,0.0,Dow Bush,train,1,F,1735,S,0,1241.0,1
8389,Earth,0,TRAPPIST-1e,18.0,0,13.0,822.0,27.0,0.0,46.0,Maryn Mayson,train,1,G,1445,S,0,908.0,1
8390,Europa,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,Phamark Watorivedy,train,1,E,588,S,0,0.0,0
8391,Europa,0,55 Cancri e,21.0,0,0.0,846.0,4407.0,0.0,2491.0,Achiram Turtertive,train,1,C,299,P,0,7744.0,1
8392,Europa,0,55 Cancri e,28.0,0,0.0,3751.0,0.0,5025.0,11741.0,Batomam Clugeammy,train,1,C,300,P,0,20517.0,1
8393,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Frunch Spore,train,1,F,1736,S,0,0.0,0
8394,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Daisya Flynner,train,1,G,1446,S,0,0.0,0
8395,Earth,0,TRAPPIST-1e,35.0,0,503.0,236.0,2.0,0.0,68.0,Penne Goffey,train,1,G,1456,P,0,809.0,1
8396,Earth,0,TRAPPIST-1e,27.0,0,1.0,0.0,0.0,20.0,948.0,Inerry Goffey,train,2,F,1840,P,0,969.0,1
8397,Earth,0,TRAPPIST-1e,35.0,0,1.0,0.0,0.0,0.0,803.0,Tyrona Robbson,train,1,F,1737,S,0,804.0,1
8398,Mars,0,55 Cancri e,51.0,0,324.0,0.0,563.0,119.0,0.0,Herk Graie,train,1,D,272,S,0,1006.0,1
8399,Mars,0,TRAPPIST-1e,53.0,0,24.0,0.0,1105.0,0.0,0.0,Hule Perne,train,1,F,1841,P,0,1129.0,1
8400,Earth,0,TRAPPIST-1e,29.0,0,311.0,7.0,665.0,0.0,0.0,Deanny Rames,train,1,E,589,S,0,983.0,1
8401,Earth,0,TRAPPIST-1e,41.0,0,0.0,924.0,0.0,0.0,0.0,Charly Buckleinson,train,1,F,1739,S,0,924.0,1
8402,Earth,0,TRAPPIST-1e,47.0,0,42.0,509.0,0.0,0.0,1057.0,Elene Mayder,train,1,E,576,P,0,1608.0,1
8403,Earth,0,55 Cancri e,22.0,0,0.0,0.0,626.0,0.0,14.0,Robyny Blancoy,train,1,F,1842,P,0,640.0,1
8404,Earth,0,TRAPPIST-1e,19.0,0,0.0,810.0,21.0,788.0,0.0,Neilda Kirklander,train,1,E,590,S,0,1619.0,1
8405,Earth,0,PSO J318.5-22,22.0,0,0.0,17.0,0.0,620.0,0.0,Lyne Kirklander,train,2,F,1740,S,0,637.0,1
8406,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Tauva Reshory,train,1,D,282,P,0,0.0,0
8407,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Maen Fowlesterez,train,1,G,1448,S,0,0.0,0
8408,Earth,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,Idacey Fowlesterez,train,2,G,1448,S,0,0.0,0
8409,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Catha Fowlesterez,train,3,G,1448,S,1,0.0,0
8410,Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Joanry Malliamsey,train,4,G,1448,S,1,0.0,0
8411,Earth,0,TRAPPIST-1e,30.0,0,0.0,1028.0,0.0,80.0,0.0,Melara Fowlesterez,train,5,F,1741,S,0,1108.0,1
8412,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Caseye Fowlesterez,train,6,G,1448,S,0,0.0,0
8413,Earth,0,TRAPPIST-1e,53.0,0,0.0,1487.0,0.0,67.0,0.0,Heila Malliamsey,train,7,F,1741,S,0,1554.0,1
8414,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Neila Fowlesterez,train,8,G,1448,S,1,0.0,0
8415,Europa,0,TRAPPIST-1e,17.0,0,0.0,366.0,23492.0,356.0,3.0,Alasmon Meteet,train,1,B,291,P,0,24217.0,1
8416,Europa,1,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Invebodene,train,2,B,291,P,0,0.0,0
8417,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Graston Invebodene,train,3,B,291,P,0,0.0,0
8418,Europa,0,55 Cancri e,29.0,0,80.0,3707.0,0.0,1465.0,1320.0,Minon Invebodene,train,4,B,291,P,0,6572.0,1
8419,Mars,0,TRAPPIST-1e,46.0,0,479.0,4.0,699.0,0.0,0.0,Tos Brin,train,1,D,283,P,0,1182.0,1
8420,Earth,0,PSO J318.5-22,27.0,0,32.0,8.0,5.0,588.0,18.0,Juliey Hahnstonsen,train,1,F,1844,P,0,651.0,1
8421,Europa,0,TRAPPIST-1e,39.0,0,2101.0,41.0,0.0,525.0,19.0,Dabireo Nalanet,train,1,D,285,P,0,2686.0,1
8422,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Dont Guerson,train,1,F,1742,S,0,0.0,0
8423,Earth,0,TRAPPIST-1e,30.0,0,604.0,0.0,50.0,147.0,2.0,Kaye Guerson,train,2,F,1742,S,0,803.0,1
8424,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Gerry Englence,train,1,G,1449,S,0,0.0,0
8425,Earth,0,TRAPPIST-1e,47.0,0,0.0,1.0,0.0,967.0,5.0,Jonaye Englence,train,2,E,591,S,0,973.0,1
8426,Mars,0,55 Cancri e,32.0,0,2555.0,0.0,456.0,2.0,0.0,Roswal Raste,train,1,D,274,S,0,3013.0,1
8427,Earth,0,55 Cancri e,15.0,0,0.0,20.0,816.0,39.0,1.0,Kaye Chardsonnon,train,1,F,1743,S,0,876.0,1
8428,Earth,0,TRAPPIST-1e,23.0,0,2.0,167.0,0.0,0.0,555.0,Rence Llobsoney,train,1,F,1744,S,0,724.0,1
8429,Europa,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,Kabiton Plegred,train,1,B,292,P,0,0.0,0
8430,Europa,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Shaiam Tinganking,train,1,B,343,S,0,0.0,0
8431,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Guyne Bookerson,train,1,G,1458,P,0,0.0,0
8432,Earth,0,TRAPPIST-1e,31.0,0,0.0,173.0,409.0,102.0,43.0,Robina Herreras,train,1,F,1745,S,0,727.0,1
8433,Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Regory Herreras,train,2,F,1745,S,0,0.0,0
8434,Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Dellia Shephendry,train,1,G,1459,P,0,0.0,0
8435,Mars,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,Grog Pelte,train,1,F,1846,P,0,0.0,0
8436,Earth,0,TRAPPIST-1e,45.0,0,2.0,338.0,307.0,64.0,0.0,Billex Anthompson,train,1,F,1746,S,0,711.0,1
8437,Earth,0,TRAPPIST-1e,43.0,0,224.0,0.0,623.0,0.0,62.0,Alasmon Meteet,train,1,G,1460,P,0,909.0,1
8438,Earth,0,TRAPPIST-1e,21.0,0,128.0,108.0,8.0,3.0,522.0,Daisya Prestonard,train,1,G,1461,P,0,769.0,1
8439,Earth,0,TRAPPIST-1e,48.0,0,38.0,0.0,23.0,722.0,1.0,Idarry Prestonard,train,2,G,1461,P,0,784.0,1
8440,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Brancy Prestonard,train,3,G,1461,P,1,0.0,0
8441,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Nunkib Dishearly,train,1,B,293,P,0,0.0,0
8442,Europa,0,55 Cancri e,41.0,0,3.0,1320.0,0.0,0.0,12392.0,Nunkino Perable,train,1,B,344,S,0,13715.0,1
8443,Earth,0,TRAPPIST-1e,23.0,0,0.0,554.0,0.0,299.0,0.0,Lilasa Beachez,train,1,G,1462,P,0,853.0,1
8444,Earth,0,55 Cancri e,48.0,0,304.0,0.0,164.0,320.0,0.0,Valex Alldson,train,1,E,592,S,0,788.0,1
8445,Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,0.0,391.0,283.0,Billia Pottonalden,train,1,F,1747,S,0,674.0,1
8446,Mars,0,TRAPPIST-1e,30.0,0,522.0,0.0,0.0,0.0,27.0,Wales Chake,train,1,E,577,P,0,549.0,1
8447,Mars,0,TRAPPIST-1e,26.0,1,1297.0,0.0,62.0,0.0,364.0,Spros Chake,train,2,D,286,P,0,1723.0,1
8448,Earth,0,TRAPPIST-1e,18.0,0,0.0,1.0,0.0,618.0,21.0,Alasmon Meteet,train,1,E,593,S,0,640.0,1
